DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	15q26.2	15	96309409	NR2F2	NR2F2-AS1			ENSG00000247809			rs55958435-A	rs55958435	0	55958435	intron_variant	0	0.74827	2E-16	15.698970004336019		0.024732	[0.019-0.031] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	15q26.3	15	98650047	IGF1R	IGF1R			ENSG00000140443			rs7402983-A	rs7402983	0	7402983	intron_variant	0	0.405097	3E-19	18.522878745280337		0.024135	[0.019-0.029] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	15q26.3	15	98697252	IGF1R	IGF1R			ENSG00000140443			rs11630479-G	rs11630479	0	11630479	intron_variant	0	0.702773	9E-7	6.045757490560675		0.013861	[0.0083-0.0194] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	16p12.3	16	20034793	GPR139, GPRC5B	GPR139			ENSG00000180269			rs2045457-G	rs2045457	0	2045457	intron_variant	0	0.311361	6E-9	8.221848749616356		0.016194	[0.011-0.022] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	16q12.2	16	55665613	SLC6A2	SLC6A2			ENSG00000103546			rs40434-G	rs40434	0	40434	intron_variant	0	0.390748	3E-10	9.522878745280337		0.016702	[0.012-0.022] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	16q12.2	16	55707292	SLC6A2	SLC6A2			ENSG00000103546			rs28544888-C	rs28544888	0	28544888	3_prime_UTR_variant	0	0.911008	2E-8	7.698970004336019		0.02579	[0.017-0.035] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	17p13.1	17	7261244	CLDN7, SLC2A4	CLDN7			ENSG00000181885			rs222857-T	rs222857	0	222857	intron_variant	0	0.575405	1E-24	24.0		0.026478	[0.021-0.032] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1p34.2	1	42991096	FLJ32224, SLC2A1	SLC2A1-AS1			ENSG00000227533			rs12401656-G	rs12401656	0	12401656	intron_variant	0	0.864985	3E-11	10.522878745280337		0.025183	[0.018-0.033] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1p12	1	118869694	TBX15	NA - TBX15		ENSG00000092607			13352	rs80278614-A	rs80278614	0	80278614	intergenic_variant	1	0.054405	6E-12	11.221848749616356		0.040367	[0.029-0.052] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1q21.3	1	155018913	DCST2, KCNN3	DCST2			ENSG00000163354			rs905938-C	rs905938	0	905938	intron_variant	0	0.26178	3E-19	18.522878745280337		0.026053	[0.02-0.032] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1q22	1	155908941	RIT1, LMNA	RIT1			ENSG00000143622			rs670523-G	rs670523	0	670523	intron_variant	0	0.669239	8E-12	11.096910013008056		0.018781	[0.013-0.024] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1q23.3	1	161675081	FCGR2B, FCGR2C, HSPA6	FCGR2B			ENSG00000072694			rs72480273-C	rs72480273	0	72480273	non_coding_transcript_exon_variant	0	0.182033	4E-11	10.397940008672037		0.022546	[0.016-0.029] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1q25.2	1	176552519	PAPPA2	PAPPA2			ENSG00000116183			rs10913200-G	rs10913200	0	10913200	intron_variant	0	0.972127	2E-10	9.698970004336019		0.051218	[0.035-0.067] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1q32.3	1	212116634	DTL	DTL - NA	ENSG00000143476			9234		rs61830764-A	rs61830764	0	61830764	intergenic_variant	1	0.376903	1E-9	9.0		0.016623	[0.011-0.022] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1q41	1	214551325	PTPN14	PTPN14			ENSG00000152104			rs3806315-A	rs3806315	0	3806315	5_prime_UTR_variant	0	0.591142	3E-11	10.522878745280337		0.017678	[0.012-0.023] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	1q42.13	1	228029296	WNT3A	WNT3A			ENSG00000154342			rs708122-C	rs708122	0	708122	intron_variant	0	0.68105	2E-9	8.698970004336019		0.016508	[0.011-0.022] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	2p25.1	2	9522081	ADAM17	ADAM17			ENSG00000151694			rs10495563-A	rs10495563	0	10495563	3_prime_UTR_variant	0	0.664247	2E-16	15.698970004336019		0.022148	[0.017-0.027] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	2p24.1	2	23689531	KLHL29	KLHL29			ENSG00000119771			rs2551347-T	rs2551347	0	2551347	non_coding_transcript_exon_variant	0	0.749355	2E-16	15.698970004336019		0.02446	[0.019-0.03] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	2p21	2	42958392	HAAO	NA - LINC01819		ENSG00000231826			69431	rs754868-G	rs754868	0	754868	intergenic_variant	1	0.41929	7E-10	9.154901959985743		0.015871	[0.011-0.021] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	6p22.2	6	26185972	HIST1H2BE, HIST1H2BH	H2BC6 - H4C4	ENSG00000274290	ENSG00000277157		1317	2738	rs9379832-A	rs9379832	0	9379832	downstream_gene_variant	1	0.729516	1E-13	13.0		0.021965	[0.016-0.028] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR				HLA-C							rs9366778-G	rs9366778	0	9366778	intron_variant	1	0.626619	3E-11	10.522878745280337		0.018043	[0.013-0.023] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	6p21.32	6	32160617	PPT2	PPT2, PPT2, PPT2, PPT2, PPT2, PPT2, PPT2, PPT2-EGFL8			ENSG00000227600, ENSG00000206329, ENSG00000168452, ENSG00000206256, ENSG00000236649, ENSG00000221988, ENSG00000231618, ENSG00000258388			rs9267812-T	rs9267812	0	9267812	intron_variant	0	0.132705	3E-9	8.522878745280337		0.022969	[0.015-0.031] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
